performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8908554572271387,0.41068305404841027,0.9263803680981595,0.6129032258064516,0.8579545454545454,0.816830095307918,"[[ 38  24]
 [ 50 302]]"
1,0.8043478260869565,0.8817518248175182,0.328927757334201,0.9179331306990881,0.5344827586206896,0.848314606741573,0.80448469585432,"[[ 31  27]
 [ 54 302]]"
2,0.8140096618357487,0.8855869242199109,0.4117329473357165,0.9341692789968652,0.65,0.8418079096045198,0.8313559322033899,"[[ 39  21]
 [ 56 298]]"
3,0.8140096618357487,0.8875912408759123,0.3734674821748276,0.9353846153846154,0.6111111111111112,0.8444444444444444,0.8101594650205761,"[[ 33  21]
 [ 56 304]]"
4,0.7681159420289855,0.8558558558558558,0.31264176459643744,0.9344262295081968,0.6226415094339622,0.7894736842105263,0.7909893900590603,"[[ 33  20]
 [ 76 285]]"

metrics_summary
mean,0.8043478260869567,0.880328260599267,0.36749060109791853,0.929658724537385,0.606227720994443,0.8363990380911218,0.8107639156890528
std,0.018896238855659848,0.012586909258628324,0.04087587083995703,0.006694732301987368,0.038473820579234486,0.024093957604411416,0.013354066837707668

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2620_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2620
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
