performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8982558139534884,0.4036669357790517,0.9196428571428571,0.5645161290322581,0.8778409090909091,0.8088572214076246,"[[ 35  27]
 [ 43 309]]"
1,0.8115942028985508,0.8862973760932945,0.3501072143122125,0.9212121212121213,0.5517241379310345,0.8539325842696629,0.8077537776055792,"[[ 32  26]
 [ 52 304]]"
2,0.8115942028985508,0.8859649122807017,0.3553318600894509,0.9181818181818182,0.55,0.8559322033898306,0.8466572504708098,"[[ 33  27]
 [ 51 303]]"
3,0.8164251207729468,0.8898550724637682,0.35746101749474585,0.9303030303030303,0.5740740740740741,0.8527777777777777,0.8067901234567901,"[[ 31  23]
 [ 53 307]]"
4,0.785024154589372,0.8677563150074294,0.33458060770187564,0.9358974358974359,0.6226415094339622,0.8088642659279779,0.7801703862436629,"[[ 33  20]
 [ 69 292]]"

metrics_summary
mean,0.8111111111111112,0.8856258979597363,0.3602295270754673,0.9250474525474525,0.5725911700942659,0.8498695480912316,0.8100457518368934
std,0.014842793715688122,0.009972848173694723,0.023146440515970697,0.00687603940392385,0.02652634825193466,0.022474661526389716,0.021214165871690935

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2380_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2380
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
