performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8333333333333334,0.8992700729927008,0.4243622380886018,0.924924924924925,0.5967741935483871,0.875,0.8251008064516129,"[[ 37  25]
 [ 44 308]]"
1,0.821256038647343,0.8914956011730205,0.4026585671856271,0.9325153374233128,0.6206896551724138,0.8539325842696629,0.8333979077876792,"[[ 36  22]
 [ 52 304]]"
2,0.8333333333333334,0.898379970544919,0.4526670853379961,0.9384615384615385,0.6666666666666666,0.8615819209039548,0.8500470809792843,"[[ 40  20]
 [ 49 305]]"
3,0.7777777777777778,0.862686567164179,0.3213914961484296,0.932258064516129,0.6111111111111112,0.8027777777777778,0.7920010288065844,"[[ 33  21]
 [ 71 289]]"
4,0.7898550724637681,0.8707280832095098,0.35135826898925165,0.9391025641025641,0.6415094339622641,0.8116343490304709,0.825145037369989,"[[ 34  19]
 [ 68 293]]"

metrics_summary
mean,0.8111111111111111,0.8845120590168658,0.39048753114998125,0.933452485885694,0.6273502120921686,0.8409853263963732,0.82513837227903
std,0.023036944961480912,0.01500158585868251,0.04789005754341385,0.0051388359995737,0.024450895662200604,0.028531196455404764,0.01890369637905994

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_540_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
