performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7394957983193278,0.5130890052356021,0.3420312272951293,0.46226415094339623,0.7904411764705882,0.5764705882352941,0.7902681660899654,"[[215  57]
 [ 36  49]]"
1,0.7703081232492998,0.5729166666666667,0.42242614573903825,0.5188679245283019,0.8118081180811808,0.6395348837209303,0.8175577104608255,"[[220  51]
 [ 31  55]]"
2,0.7282913165266106,0.5314009661835749,0.34247820103092746,0.5,0.7884615384615384,0.5670103092783505,0.7840999206978587,"[[205  55]
 [ 42  55]]"
3,0.7450980392156863,0.5027322404371585,0.35119656888999556,0.42201834862385323,0.7773851590106007,0.6216216216216216,0.7815156145544839,"[[220  63]
 [ 28  46]]"
4,0.8235294117647058,0.6594594594594594,0.5566690206652151,0.5700934579439252,0.8351254480286738,0.782051282051282,0.8777226357871519,"[[233  46]
 [ 17  61]]"

metrics_summary
mean,0.761344537815126,0.5559196675964924,0.4029602327240611,0.49464877640789523,0.8006442880105166,0.6373377369814957,0.8102328095180571
std,0.03400334096469135,0.057050716457369526,0.0825290373306989,0.05026140807469025,0.020528475109216023,0.07725877393060016,0.036096323844761635

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_280_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,280
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
