performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8478260869565217,0.9069423929098968,0.5053956067820389,0.9446153846153846,0.7096774193548387,0.8721590909090909,0.8557093108504399,"[[ 44  18]
 [ 45 307]]"
1,0.8309178743961353,0.8979591836734695,0.4193261191475783,0.9333333333333333,0.6206896551724138,0.8651685393258427,0.8346328942270438,"[[ 36  22]
 [ 48 308]]"
2,0.8188405797101449,0.8892171344165435,0.4111078761184992,0.9318885448916409,0.6333333333333333,0.8502824858757062,0.8481873822975518,"[[ 38  22]
 [ 53 301]]"
3,0.7898550724637681,0.8707280832095098,0.3477979617835854,0.9361022364217252,0.6296296296296297,0.8138888888888889,0.83315329218107,"[[ 34  20]
 [ 67 293]]"
4,0.7995169082125604,0.877761413843888,0.3547666335650447,0.9371069182389937,0.6226415094339622,0.8254847645429363,0.8312078607641249,"[[ 33  20]
 [ 63 298]]"

metrics_summary
mean,0.8173913043478261,0.8885216416106614,0.40767883947934924,0.9366092835002157,0.6431943093848356,0.845396753908493,0.840578148064046
std,0.020924065534017128,0.0131245435046452,0.05671226512204104,0.004418588341218026,0.033556282105961684,0.022451055368362446,0.00964499191333121

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_540_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
