performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.891812865497076,0.3858884943822649,0.9186746987951807,0.5645161290322581,0.8664772727272727,0.7898185483870969,"[[ 35  27]
 [ 47 305]]"
1,0.8043478260869565,0.8814055636896045,0.33841317813698113,0.9204892966360856,0.5517241379310345,0.8455056179775281,0.7983339790778767,"[[ 32  26]
 [ 55 301]]"
2,0.8333333333333334,0.8992700729927008,0.42796300523252523,0.9305135951661632,0.6166666666666667,0.8700564971751412,0.8347928436911487,"[[ 37  23]
 [ 46 308]]"
3,0.8260869565217391,0.8956521739130435,0.3931295788933539,0.9363636363636364,0.6111111111111112,0.8583333333333333,0.8145061728395062,"[[ 33  21]
 [ 51 309]]"
4,0.8043478260869565,0.8817518248175182,0.3414013416804475,0.9320987654320988,0.5849056603773585,0.8365650969529086,0.8074530915172737,"[[ 31  22]
 [ 59 302]]"

metrics_summary
mean,0.8178743961352659,0.8899785001819887,0.3773591196651146,0.927627998478633,0.5857847410236858,0.8553875636332368,0.8089809271025803
std,0.011694413948705512,0.007253443632747937,0.033740062273096394,0.0068665629520407116,0.025331283722242002,0.012639421822596184,0.015360155730204765

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3100_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3100
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
