performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8924418604651163,0.3690454086581635,0.9136904761904762,0.532258064516129,0.8721590909090909,0.8194418988269794,"[[ 33  29]
 [ 45 307]]"
1,0.8091787439613527,0.8836524300441826,0.37393229602411426,0.9287925696594427,0.603448275862069,0.8426966292134831,0.8176820999612553,"[[ 35  23]
 [ 56 300]]"
2,0.8067632850241546,0.8816568047337278,0.37410102091531233,0.9254658385093167,0.6,0.8418079096045198,0.8244114877589455,"[[ 36  24]
 [ 56 298]]"
3,0.7971014492753623,0.8753709198813057,0.36791790947221287,0.9394904458598726,0.6481481481481481,0.8194444444444444,0.8327932098765432,"[[ 35  19]
 [ 65 295]]"
4,0.7946859903381642,0.8744460856720828,0.34788262178804774,0.9367088607594937,0.6226415094339622,0.8199445983379502,0.7981497935504103,"[[ 33  20]
 [ 65 296]]"

metrics_summary
mean,0.8057971014492754,0.881513620159283,0.3665758513715701,0.9288296381957204,0.6012991995920617,0.8392105345018978,0.8184956979948268
std,0.009491247683279476,0.0065069848034396026,0.009675558071631363,0.009124096852721177,0.038531293648581336,0.01932035815150699,0.011444898251862245

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_700_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,700
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
