performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8982558139534884,0.4036669357790517,0.9196428571428571,0.5645161290322581,0.8778409090909091,0.8339671920821115,"[[ 35  27]
 [ 43 309]]"
1,0.8260869565217391,0.8950437317784257,0.4020213929387368,0.9303030303030303,0.603448275862069,0.8623595505617978,0.7899312282061216,"[[ 35  23]
 [ 49 307]]"
2,0.8140096618357487,0.8859259259259259,0.40316271612633486,0.9314641744548287,0.6333333333333333,0.844632768361582,0.8368173258003766,"[[ 38  22]
 [ 55 299]]"
3,0.8091787439613527,0.8850072780203785,0.3459627232310829,0.9296636085626911,0.5740740740740741,0.8444444444444444,0.8158179012345679,"[[ 31  23]
 [ 56 304]]"
4,0.782608695652174,0.8668639053254439,0.3106030200353258,0.9301587301587302,0.5849056603773585,0.8116343490304709,0.7709454868551717,"[[ 31  22]
 [ 68 293]]"

metrics_summary
mean,0.81256038647343,0.8862193310007325,0.3730833576221064,0.9282464801244273,0.5920554945358185,0.848182404297841,0.8094958268356699
std,0.016915112463779313,0.010944721403435215,0.03825403075134454,0.004342124757632824,0.024357847625747206,0.022104076482506067,0.025511498895814555

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_660_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,660
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
