performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9008746355685131,0.42893403040303646,0.9251497005988024,0.5967741935483871,0.8778409090909091,0.8316990469208212,"[[ 37  25]
 [ 43 309]]"
1,0.8067632850241546,0.8820058997050148,0.37012639973323636,0.9285714285714286,0.603448275862069,0.8398876404494382,0.7863957768306857,"[[ 35  23]
 [ 57 299]]"
2,0.8164251207729468,0.8895348837209303,0.35461607785218596,0.9161676646706587,0.5333333333333333,0.864406779661017,0.8199387947269303,"[[ 32  28]
 [ 48 306]]"
3,0.821256038647343,0.8924418604651162,0.38510215880589366,0.9359756097560976,0.6111111111111112,0.8527777777777777,0.8006944444444445,"[[ 33  21]
 [ 53 307]]"
4,0.7922705314009661,0.8731563421828908,0.33423593367050675,0.9337539432176656,0.6037735849056604,0.8199445983379502,0.7852662938378718,"[[ 32  21]
 [ 65 296]]"

metrics_summary
mean,0.8144927536231885,0.8876027243284931,0.3746029200929718,0.9279236693629306,0.5896880997521121,0.8509715410634184,0.8047988713521507
std,0.014524924037075292,0.009416119257871293,0.03197220746584757,0.007002056531299828,0.028540361517263163,0.01995622756509614,0.018384115523883568

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3000_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3000
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
