performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7507002801120448,0.5435897435897435,0.3818726738723567,0.4818181818181818,0.7904411764705882,0.6235294117647059,0.7997837370242215,"[[215  57]
 [ 32  53]]"
1,0.7647058823529411,0.553191489361702,0.39771077532344473,0.5098039215686274,0.8154981549815498,0.6046511627906976,0.8090834978117223,"[[221  50]
 [ 34  52]]"
2,0.7310924369747899,0.5596330275229359,0.3741213433142702,0.5041322314049587,0.7692307692307693,0.6288659793814433,0.7849722442505946,"[[200  60]
 [ 36  61]]"
3,0.7394957983193278,0.4918032786885247,0.33619211997978393,0.41284403669724773,0.773851590106007,0.6081081081081081,0.7972972972972973,"[[219  64]
 [ 29  45]]"
4,0.7899159663865546,0.6031746031746031,0.47959341847410575,0.5135135135135135,0.8064516129032258,0.7307692307692307,0.8519667309989891,"[[225  54]
 [ 21  57]]"

metrics_summary
mean,0.7551820728291316,0.5502784284675019,0.3938980661927923,0.48442237700050583,0.791094660738428,0.6391847785628372,0.808620701476565
std,0.020705567072914644,0.035659729087510444,0.04737918363616292,0.037441250038008564,0.017928451073350466,0.04668535118626558,0.022998493028519452

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_840_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
