performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7142857142857143,0.5142857142857142,0.33417487162799386,0.432,0.7389705882352942,0.6352941176470588,0.7926903114186851,"[[201  71]
 [ 31  54]]"
1,0.7815126050420168,0.5760869565217392,0.43142259017658424,0.5408163265306123,0.8339483394833949,0.6162790697674418,0.8122586458422724,"[[226  45]
 [ 33  53]]"
2,0.7310924369747899,0.5428571428571429,0.35601344934265605,0.504424778761062,0.7846153846153846,0.5876288659793815,0.7972244250594767,"[[204  56]
 [ 40  57]]"
3,0.7535014005602241,0.5164835164835164,0.3702712544824742,0.4351851851851852,0.784452296819788,0.6351351351351351,0.7850730589246491,"[[222  61]
 [ 27  47]]"
4,0.7507002801120448,0.5482233502538071,0.40263811598013555,0.453781512605042,0.7670250896057348,0.6923076923076923,0.8434656741108354,"[[214  65]
 [ 24  54]]"

metrics_summary
mean,0.746218487394958,0.5395873360803839,0.3789040563219688,0.47324156061638034,0.7818023397519193,0.6333289761673419,0.8061424230711838
std,0.02265966209093186,0.022765997517916983,0.03441135598887341,0.042583070776683746,0.030942097025655178,0.034248539613400596,0.020663210549872562

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_2920_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2920
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
