performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8914956011730206,0.3942110714986389,0.9212121212121213,0.5806451612903226,0.8636363636363636,0.8212976539589443,"[[ 36  26]
 [ 48 304]]"
1,0.8188405797101449,0.8905109489051095,0.38061402689506607,0.9270516717325228,0.5862068965517241,0.8567415730337079,0.8034676481983727,"[[ 34  24]
 [ 51 305]]"
2,0.8164251207729468,0.8875739644970414,0.40710993452548694,0.9316770186335404,0.6333333333333333,0.847457627118644,0.8392890772128061,"[[ 38  22]
 [ 54 300]]"
3,0.7995169082125604,0.8766716196136701,0.3811981835832617,0.9424920127795527,0.6666666666666666,0.8194444444444444,0.8217078189300411,"[[ 36  18]
 [ 65 295]]"
4,0.785024154589372,0.8681481481481482,0.32426606295383226,0.9331210191082803,0.6037735849056604,0.8116343490304709,0.7830450007839859,"[[ 32  21]
 [ 68 293]]"

metrics_summary
mean,0.8082125603864734,0.882880056467398,0.3774798558912572,0.9311107686932034,0.6141251285495414,0.8397828714527262,0.8137614398168299
std,0.013884162186666557,0.00905609975049704,0.028331014394351327,0.007047750744319079,0.032053264108676656,0.020598443877762197,0.01908434703294703

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_440_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,440
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
