performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8429951690821256,0.9053857350800584,0.4508018665713425,0.9283582089552239,0.6129032258064516,0.8835227272727273,0.8168071847507331,"[[ 38  24]
 [ 41 311]]"
1,0.8236714975845411,0.8946608946608947,0.36151170443368286,0.9198813056379822,0.5344827586206896,0.8707865168539326,0.7697113521890739,"[[ 31  27]
 [ 46 310]]"
2,0.8309178743961353,0.8991354466858789,0.3810173317690476,0.9176470588235294,0.5333333333333333,0.8813559322033898,0.8302024482109227,"[[ 32  28]
 [ 42 312]]"
3,0.8429951690821256,0.9053857350800583,0.46919280827578275,0.9510703363914373,0.7037037037037037,0.8638888888888889,0.8068158436213992,"[[ 38  16]
 [ 49 311]]"
4,0.8091787439613527,0.8846715328467153,0.3589286427042205,0.9351851851851852,0.6037735849056604,0.8393351800554016,0.8108242303872889,"[[ 32  21]
 [ 58 303]]"

metrics_summary
mean,0.829951690821256,0.8978478688707211,0.40429047075081526,0.9304284189986717,0.5976393212739677,0.8677778490548681,0.8068722118318835
std,0.0127448366746598,0.0077339426716447005,0.046486515564812744,0.012063217779654486,0.06268058819647378,0.015908658302913523,0.02019680536040358

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3520_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3520
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
