performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8963503649635036,0.4072987215221021,0.9219219219219219,0.5806451612903226,0.8721590909090909,0.7996013563049854,"[[ 36  26]
 [ 45 307]]"
1,0.8188405797101449,0.8901903367496339,0.3896578949433857,0.9296636085626911,0.603448275862069,0.8539325842696629,0.8111681518791165,"[[ 35  23]
 [ 52 304]]"
2,0.8236714975845411,0.8931185944363104,0.4022709161165403,0.9270516717325228,0.6,0.8615819209039548,0.833027306967985,"[[ 36  24]
 [ 49 305]]"
3,0.8067632850241546,0.8826979472140762,0.362284418654736,0.9347826086956522,0.6111111111111112,0.8361111111111111,0.816358024691358,"[[ 33  21]
 [ 59 301]]"
4,0.8164251207729468,0.8885630498533724,0.4000532398929789,0.9439252336448598,0.660377358490566,0.8393351800554016,0.8207285841216746,"[[ 35  18]
 [ 58 303]]"

metrics_summary
mean,0.8188405797101449,0.8901840586433792,0.3923130382259486,0.9314690089115297,0.6111163813508138,0.8526239774498443,0.816176684793024
std,0.007326449704397629,0.004589213597065151,0.016077366307865232,0.007484072237710203,0.02659892074741656,0.013511807810304059,0.010995663288553928

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3260_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
