performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7142857142857143,0.47959183673469385,0.2922871417572988,0.42342342342342343,0.7647058823529411,0.5529411764705883,0.7870891003460208,"[[208  64]
 [ 38  47]]"
1,0.7815126050420168,0.5894736842105263,0.44614174773973203,0.5384615384615384,0.8228782287822878,0.6511627906976745,0.8161417660688235,"[[223  48]
 [ 30  56]]"
2,0.7226890756302521,0.5170731707317072,0.3242765631530452,0.49074074074074076,0.7884615384615384,0.5463917525773195,0.7786478984932592,"[[205  55]
 [ 44  53]]"
3,0.7591036414565826,0.5113636363636364,0.364928173570021,0.4411764705882353,0.7985865724381626,0.6081081081081081,0.7948858752745678,"[[226  57]
 [ 29  45]]"
4,0.7366946778711485,0.520408163265306,0.36341085298476444,0.4322033898305085,0.7598566308243727,0.6538461538461539,0.819501884018013,"[[212  67]
 [ 27  51]]"

metrics_summary
mean,0.7428571428571429,0.5235820982611739,0.35820889584097226,0.4652011126088893,0.7868977705718605,0.6024899963399688,0.7992533048401368
std,0.024573347002197536,0.035996041505066696,0.051578050287864975,0.04342987692287787,0.023053719759201265,0.046130591819158,0.01604275639720556

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_660_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,660
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
