performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8236714975845411,0.894356005788712,0.36500581510802477,0.911504424778761,0.5161290322580645,0.8778409090909091,0.8217787756598239,"[[ 32  30]
 [ 43 309]]"
1,0.821256038647343,0.8927536231884058,0.3664755756165382,0.9221556886227545,0.5517241379310345,0.8651685393258427,0.8341970166602092,"[[ 32  26]
 [ 48 308]]"
2,0.8285024154589372,0.8945022288261515,0.4606868359620769,0.9435736677115988,0.7,0.8502824858757062,0.8709510357815442,"[[ 42  18]
 [ 53 301]]"
3,0.7995169082125604,0.8763040238450073,0.39095327403847047,0.9453376205787781,0.6851851851851852,0.8166666666666667,0.8123713991769548,"[[ 37  17]
 [ 66 294]]"
4,0.7874396135265701,0.8694362017804154,0.33785034562604016,0.9361022364217252,0.6226415094339622,0.8116343490304709,0.800188156588094,"[[ 33  20]
 [ 68 293]]"

metrics_summary
mean,0.8120772946859903,0.8854704166857384,0.3841943692702301,0.9317347276227235,0.6151359729616492,0.8443185899979191,0.827897276773325
std,0.01583185469388785,0.010532722597199484,0.04177727861213717,0.013002288057358044,0.07209516408952014,0.026179850228471465,0.024247049964204632

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1180_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1180
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
