performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.898843930635838,0.3872364945743233,0.9147058823529411,0.532258064516129,0.8835227272727273,0.8231075879765395,"[[ 33  29]
 [ 41 311]]"
1,0.8115942028985508,0.8856304985337243,0.36863802701933124,0.9263803680981595,0.5862068965517241,0.848314606741573,0.8281431615652847,"[[ 34  24]
 [ 54 302]]"
2,0.8067632850241546,0.8802395209580838,0.40890445100118483,0.9363057324840764,0.6666666666666666,0.8305084745762712,0.8560499058380413,"[[ 40  20]
 [ 60 294]]"
3,0.8019323671497585,0.8776119402985074,0.4040761092514932,0.9483870967741935,0.7037037037037037,0.8166666666666667,0.821579218106996,"[[ 38  16]
 [ 66 294]]"
4,0.7632850241545893,0.8541666666666666,0.26445513137525384,0.9228295819935691,0.5471698113207547,0.7950138504155124,0.7837244551298803,"[[ 29  24]
 [ 74 287]]"

metrics_summary
mean,0.8028985507246377,0.8792985114185641,0.3666620426443173,0.929721732340588,0.6072010285517957,0.8348052651345501,0.8225208657233484
std,0.022116952931902634,0.014542744685481402,0.0530239544762689,0.011626582383372754,0.06709676133318443,0.029955704887928224,0.02307465778606337

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_380_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,380
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
