performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.895741556534508,0.42348704316113933,0.9270516717325228,0.6129032258064516,0.8664772727272727,0.8329133064516129,"[[ 38  24]
 [ 47 305]]"
1,0.7946859903381642,0.8729446935724963,0.3702706470079238,0.9329073482428115,0.6379310344827587,0.8202247191011236,0.8525765207283998,"[[ 37  21]
 [ 64 292]]"
2,0.8019323671497585,0.8768768768768769,0.4015557596976169,0.9358974358974359,0.6666666666666666,0.8248587570621468,0.848210922787194,"[[ 40  20]
 [ 62 292]]"
3,0.7874396135265701,0.867069486404834,0.3937991308267761,0.9503311258278145,0.7222222222222222,0.7972222222222223,0.8241255144032922,"[[ 39  15]
 [ 73 287]]"
4,0.782608695652174,0.8644578313253012,0.3719354424572468,0.9471947194719472,0.6981132075471698,0.7950138504155124,0.820101395494695,"[[ 37  16]
 [ 74 287]]"

metrics_summary
mean,0.7990338164251207,0.8754180889428034,0.39220960463014054,0.9386764602345063,0.6675672713450538,0.8207593643056554,0.8355855319730388
std,0.016123979969351332,0.01105545560548754,0.019801590251783976,0.008769644322122587,0.039465157728407974,0.025783896369002704,0.01285554718019579

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_140_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
