performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7995169082125604,0.8774002954209748,0.34061864882979115,0.9138461538461539,0.5483870967741935,0.84375,0.80883431085044,"[[ 34  28]
 [ 55 297]]"
1,0.8043478260869565,0.8807069219440353,0.3571272623122186,0.9256965944272446,0.5862068965517241,0.8398876404494382,0.7975590856257264,"[[ 34  24]
 [ 57 299]]"
2,0.8019323671497585,0.8779761904761906,0.3753536068678164,0.9276729559748428,0.6166666666666667,0.8333333333333334,0.825894538606403,"[[ 37  23]
 [ 59 295]]"
3,0.821256038647343,0.8927536231884059,0.3752952981940499,0.9333333333333333,0.5925925925925926,0.8555555555555555,0.809619341563786,"[[ 32  22]
 [ 52 308]]"
4,0.7971014492753623,0.8764705882352941,0.341077556413841,0.9341692789968652,0.6037735849056604,0.8254847645429363,0.7829927350650708,"[[ 32  21]
 [ 63 298]]"

metrics_summary
mean,0.8048309178743962,0.8810615238529802,0.3578944745235434,0.926943663315688,0.5895253674981674,0.8396022587762527,0.8049800023422853
std,0.00856040828341514,0.006013842281042716,0.015423757449554567,0.007303002229305787,0.023032321885586755,0.010103424644383506,0.014228892556099045

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1840_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
