performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8979591836734695,0.41178992067269693,0.9221556886227545,0.5806451612903226,0.875,0.8127978372434017,"[[ 36  26]
 [ 44 308]]"
1,0.8091787439613527,0.8843338213762811,0.35549475040578266,0.9235474006116208,0.5689655172413793,0.848314606741573,0.799907981402557,"[[ 33  25]
 [ 54 302]]"
2,0.8067632850241546,0.8813056379821957,0.3828859635806779,0.928125,0.6166666666666667,0.8389830508474576,0.843596986817326,"[[ 37  23]
 [ 57 297]]"
3,0.7995169082125604,0.8784773060029282,0.33132567694633747,0.9287925696594427,0.5740740740740741,0.8333333333333334,0.8076388888888889,"[[ 31  23]
 [ 60 300]]"
4,0.8019323671497585,0.8794117647058823,0.3582705563353472,0.9373040752351097,0.6226415094339622,0.8282548476454293,0.7884545026916845,"[[ 33  20]
 [ 62 299]]"

metrics_summary
mean,0.8096618357487924,0.8842975427481512,0.36795337358816843,0.9279849468257856,0.592598585741281,0.8447771677135586,0.8104792394087716
std,0.01116349759255203,0.007118134950792919,0.02733198678112034,0.005313945642231904,0.022478494606042825,0.016513347706053137,0.0184773872812274

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_840_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
