performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7366946778711485,0.5204081632653061,0.34912075265455134,0.4594594594594595,0.7794117647058824,0.6,0.784645328719723,"[[212  60]
 [ 34  51]]"
1,0.7703081232492998,0.577319587628866,0.42756355371533866,0.5185185185185185,0.8081180811808119,0.6511627906976745,0.8166995623444606,"[[219  52]
 [ 30  56]]"
2,0.7535014005602241,0.580952380952381,0.4101663259576233,0.5398230088495575,0.8,0.6288659793814433,0.7939928628072959,"[[208  52]
 [ 36  61]]"
3,0.7478991596638656,0.5108695652173912,0.3621675850061502,0.42727272727272725,0.7773851590106007,0.6351351351351351,0.7917104383535479,"[[220  63]
 [ 27  47]]"
4,0.773109243697479,0.592964824120603,0.46633162836287084,0.48760330578512395,0.7777777777777778,0.7564102564102564,0.844844223876482,"[[217  62]
 [ 19  59]]"

metrics_summary
mean,0.7563025210084033,0.5565029042369095,0.4030699691393069,0.48653540397707734,0.7885385565350145,0.6543148323249018,0.8063784832203019
std,0.01372263161223069,0.033899306118514154,0.04297872608696016,0.0402710826394662,0.012947690423767137,0.05366379952351361,0.022031899674289816

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_580_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
