performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8164251207729468,0.8885630498533725,0.37737903936163014,0.9181818181818182,0.5645161290322581,0.8607954545454546,0.8078949780058651,"[[ 35  27]
 [ 49 303]]"
1,0.8260869565217391,0.8956521739130435,0.38410114349586516,0.9251497005988024,0.5689655172413793,0.8679775280898876,0.8000532739248354,"[[ 33  25]
 [ 47 309]]"
2,0.8333333333333334,0.8986784140969163,0.44447817137657863,0.9357798165137615,0.65,0.864406779661017,0.8530367231638418,"[[ 39  21]
 [ 48 306]]"
3,0.8309178743961353,0.8979591836734693,0.4298860404899684,0.9447852760736196,0.6666666666666666,0.8555555555555555,0.8171296296296295,"[[ 36  18]
 [ 52 308]]"
4,0.7898550724637681,0.8711111111111112,0.34115662033466854,0.9363057324840764,0.6226415094339622,0.814404432132964,0.8172006480949146,"[[ 33  20]
 [ 67 294]]"

metrics_summary
mean,0.8193236714975847,0.8903927865295825,0.39540020301174217,0.9320404687704157,0.6145579644748532,0.8526279499969757,0.8190630505638172
std,0.01583185469388789,0.0102829381873124,0.03739710500101979,0.009318263694705025,0.04152024798718734,0.019548231115072142,0.018152214971855395

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2920_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2920
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
