performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8333333333333334,0.9001447178002894,0.40015641000328467,0.9174041297935103,0.5483870967741935,0.8835227272727273,0.807161840175953,"[[ 34  28]
 [ 41 311]]"
1,0.8164251207729468,0.8895348837209304,0.35817479556675297,0.9216867469879518,0.5517241379310345,0.8595505617977528,0.7948227431228206,"[[ 32  26]
 [ 50 306]]"
2,0.8115942028985508,0.8839285714285714,0.4078701151840491,0.9339622641509434,0.65,0.8389830508474576,0.8379472693032015,"[[ 39  21]
 [ 57 297]]"
3,0.821256038647343,0.8933717579250722,0.35540101327869195,0.9281437125748503,0.5555555555555556,0.8611111111111112,0.8041666666666667,"[[ 30  24]
 [ 50 310]]"
4,0.7874396135265701,0.8705882352941176,0.3066915565708287,0.9278996865203761,0.5660377358490566,0.8199445983379502,0.7899702085402185,"[[ 30  23]
 [ 65 296]]"

metrics_summary
mean,0.8140096618357487,0.8875136332337961,0.36565877812072145,0.9258193080055264,0.574340905221968,0.8526224098733998,0.8068137455617721
std,0.015123165065215955,0.009972654003021856,0.036360001468413936,0.005725938369509311,0.03829164123406538,0.021581280937674363,0.01675657110498965

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2060_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2060
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
