performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8429951690821256,0.9056603773584907,0.44307567496262806,0.9258160237388724,0.5967741935483871,0.8863636363636364,0.7962793255131965,"[[ 37  25]
 [ 40 312]]"
1,0.8285024154589372,0.8975468975468976,0.3793972022390778,0.9228486646884273,0.5517241379310345,0.8735955056179775,0.7918926772568772,"[[ 32  26]
 [ 45 311]]"
2,0.8309178743961353,0.8988439306358381,0.3896677184532952,0.9201183431952663,0.55,0.8785310734463276,0.8434557438794728,"[[ 33  27]
 [ 43 311]]"
3,0.8236714975845411,0.8937409024745269,0.39877561682166857,0.9388379204892966,0.6296296296296297,0.8527777777777777,0.8191358024691359,"[[ 34  20]
 [ 53 307]]"
4,0.8188405797101449,0.8914616497829232,0.36396490380596436,0.9333333333333333,0.5849056603773585,0.853185595567867,0.8194480740082579,"[[ 31  22]
 [ 53 308]]"

metrics_summary
mean,0.8289855072463768,0.8974507515597352,0.3949762232565268,0.9281908570890393,0.582606724297282,0.8688907177547172,0.814042324625388
std,0.00814120751031532,0.004878123985151753,0.02668550430126173,0.006915914323118912,0.029779484643102573,0.013613611343191112,0.018581958406803135

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3160_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
