performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7198879551820728,0.5049504950495051,0.32425951145530146,0.4358974358974359,0.7573529411764706,0.6,0.7988754325259515,"[[206  66]
 [ 34  51]]"
1,0.7282913165266106,0.5174129353233831,0.3405876873017289,0.45217391304347826,0.7675276752767528,0.6046511627906976,0.7988071741182529,"[[208  63]
 [ 34  52]]"
2,0.7338935574229691,0.5622119815668203,0.3785054257489508,0.5083333333333333,0.7730769230769231,0.6288659793814433,0.7811260904044408,"[[201  59]
 [ 36  61]]"
3,0.711484593837535,0.4607329842931937,0.29072440317584397,0.37606837606837606,0.7420494699646644,0.5945945945945946,0.7620809855792188,"[[210  73]
 [ 30  44]]"
4,0.7675070028011205,0.5743589743589744,0.4395636247100147,0.47863247863247865,0.7813620071684588,0.717948717948718,0.8405017921146953,"[[218  61]
 [ 22  56]]"

metrics_summary
mean,0.7322128851540616,0.5239334741183753,0.354728130478368,0.4502211073950204,0.7642738033326539,0.6292120909430907,0.7962782949485119
std,0.01921168425712298,0.041000361075591435,0.05096506026471985,0.04447886104065854,0.01357872333344323,0.04588957456320875,0.02595343262731635

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_80_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,80
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
