performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8405797101449275,0.9046242774566474,0.4225717180157537,0.9205882352941176,0.5645161290322581,0.8892045454545454,0.8309659090909091,"[[ 35  27]
 [ 39 313]]"
1,0.8164251207729468,0.8898550724637682,0.3488500077372112,0.9191616766467066,0.5344827586206896,0.8623595505617978,0.7865652847733438,"[[ 31  27]
 [ 49 307]]"
2,0.8381642512077294,0.9016152716593245,0.4613200131256088,0.9388379204892966,0.6666666666666666,0.867231638418079,0.8610169491525423,"[[ 40  20]
 [ 47 307]]"
3,0.8333333333333334,0.8986784140969163,0.46176271127873103,0.9532710280373832,0.7222222222222222,0.85,0.8247685185185185,"[[ 39  15]
 [ 54 306]]"
4,0.8067632850241546,0.8833819241982507,0.3450383167024116,0.9323076923076923,0.5849056603773585,0.8393351800554016,0.8135681806303245,"[[ 31  22]
 [ 58 303]]"

metrics_summary
mean,0.8270531400966185,0.8956309919749813,0.4079085533719432,0.9328333105550393,0.6145586873838391,0.8616261828979648,0.8233769684331275
std,0.013194686264490479,0.007866110554567634,0.05178540571553111,0.012576862508286718,0.06942966550853427,0.016879466683071664,0.024197557531841135

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2120_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
