performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7563025210084033,0.5583756345177665,0.40158725257230393,0.49107142857142855,0.7904411764705882,0.6470588235294118,0.8144463667820069,"[[215  57]
 [ 30  55]]"
1,0.7927170868347339,0.6105263157894736,0.4749745869763512,0.5576923076923077,0.8302583025830258,0.6744186046511628,0.8285420063502961,"[[225  46]
 [ 28  58]]"
2,0.7507002801120448,0.5821596244131456,0.40982520477219536,0.5344827586206896,0.7923076923076923,0.6391752577319587,0.7861022997620936,"[[206  54]
 [ 35  62]]"
3,0.7394957983193278,0.48044692737430167,0.32204940349547306,0.4095238095238095,0.7809187279151943,0.581081081081081,0.7871263489638048,"[[221  62]
 [ 31  43]]"
4,0.7815126050420168,0.6060606060606061,0.48476706782758183,0.5,0.7849462365591398,0.7692307692307693,0.8440400698465214,"[[219  60]
 [ 18  60]]"

metrics_summary
mean,0.7641456582633053,0.5675138216310586,0.41864070312878104,0.49855406088164705,0.7957744271671281,0.6621929072448767,0.8120514183409446
std,0.0198385783861353,0.047359432686535224,0.05872753175409127,0.05054239752945193,0.017706162708976535,0.06155412674746202,0.022784051152283054

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1660_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1660
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
