performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7535014005602241,0.5555555555555556,0.3972582116894233,0.48672566371681414,0.7867647058823529,0.6470588235294118,0.8203719723183391,"[[214  58]
 [ 30  55]]"
1,0.7507002801120448,0.5291005291005292,0.36415556944773136,0.4854368932038835,0.8044280442804428,0.5813953488372093,0.8070024886295375,"[[218  53]
 [ 36  50]]"
2,0.7619047619047619,0.5812807881773399,0.41619485920440674,0.5566037735849056,0.8192307692307692,0.6082474226804123,0.7813045202220459,"[[213  47]
 [ 38  59]]"
3,0.7478991596638656,0.49438202247191015,0.341314652493155,0.4230769230769231,0.7879858657243817,0.5945945945945946,0.8019768885493267,"[[223  60]
 [ 30  44]]"
4,0.7759103641456583,0.5789473684210527,0.4460106161198394,0.49107142857142855,0.7956989247311828,0.7051282051282052,0.8472566859663634,"[[222  57]
 [ 23  55]]"

metrics_summary
mean,0.7579831932773109,0.5478532527452774,0.3929867817909111,0.48858293643079104,0.7988216619698261,0.6272848789539667,0.8115825111371224
std,0.010115109291466551,0.03272432347458162,0.03706652055127885,0.04227862749834099,0.0120041604457049,0.04469344632301818,0.02181697826430589

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_2520_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2520
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
