performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8478260869565217,0.9088277858176556,0.4528823023461745,0.9262536873156342,0.5967741935483871,0.8920454545454546,0.8331195014662757,"[[ 37  25]
 [ 38 314]]"
1,0.7995169082125604,0.8784773060029283,0.3213316058681796,0.9174311926605505,0.5344827586206896,0.8426966292134831,0.8082380860131732,"[[ 31  27]
 [ 56 300]]"
2,0.7922705314009661,0.871641791044776,0.3518562350134289,0.9240506329113924,0.6,0.8248587570621468,0.8262476459510357,"[[ 36  24]
 [ 62 292]]"
3,0.8188405797101449,0.8898678414096917,0.4102066804078047,0.9439252336448598,0.6666666666666666,0.8416666666666667,0.8108024691358026,"[[ 36  18]
 [ 57 303]]"
4,0.7801932367149759,0.8647845468053492,0.31780294641449963,0.9326923076923077,0.6037735849056604,0.8060941828254847,0.8088642659279779,"[[ 32  21]
 [ 70 291]]"

metrics_summary
mean,0.8077294685990338,0.8827198542160801,0.37081595401001743,0.9288706108449489,0.6003394407482807,0.8414723380626471,0.817454393698853
std,0.023646837199073265,0.015460373632731629,0.052735311670931546,0.008968698889766634,0.04185934312096832,0.028589514528431264,0.010253736971515093

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3220_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3220
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
