performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8405797101449275,0.9043478260869565,0.43045434131841476,0.9230769230769231,0.5806451612903226,0.8863636363636364,0.8331653225806451,"[[ 36  26]
 [ 40 312]]"
1,0.8188405797101449,0.890829694323144,0.37149508742807386,0.9244712990936556,0.5689655172413793,0.8595505617977528,0.8109017822549399,"[[ 33  25]
 [ 50 306]]"
2,0.8164251207729468,0.8862275449101796,0.44096627727286863,0.9426751592356688,0.7,0.8361581920903954,0.8550847457627119,"[[ 42  18]
 [ 58 296]]"
3,0.7946859903381642,0.8736998514115898,0.36449807268342355,0.939297124600639,0.6481481481481481,0.8166666666666667,0.8338991769547325,"[[ 35  19]
 [ 66 294]]"
4,0.7729468599033816,0.8601190476190477,0.29790080859821244,0.9292604501607717,0.5849056603773585,0.8005540166204986,0.7950399832749699,"[[ 31  22]
 [ 72 289]]"

metrics_summary
mean,0.808695652173913,0.8830447928701834,0.3810629174601986,0.9317561912335316,0.6165328974114417,0.83985861470779,0.8256182021655999
std,0.023036944961480885,0.015082914516762736,0.051594183920211964,0.007883116274736222,0.05003428559743034,0.03048573709687083,0.020714300601700705

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2720_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2720
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
