performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8954344624447718,0.4315077265617134,0.9296636085626911,0.6290322580645161,0.8636363636363636,0.8285603005865102,"[[ 39  23]
 [ 48 304]]"
1,0.7971014492753623,0.8768328445747801,0.3176072167698875,0.9171779141104295,0.5344827586206896,0.8398876404494382,0.8042183262301434,"[[ 31  27]
 [ 57 299]]"
2,0.7995169082125604,0.8759342301943198,0.38047074991075536,0.9301587301587302,0.6333333333333333,0.827683615819209,0.8373587570621469,"[[ 38  22]
 [ 61 293]]"
3,0.8019323671497585,0.878698224852071,0.37487691369560344,0.939873417721519,0.6481481481481481,0.825,0.8098251028806585,"[[ 35  19]
 [ 63 297]]"
4,0.7898550724637681,0.8711111111111112,0.34115662033466854,0.9363057324840764,0.6226415094339622,0.814404432132964,0.8034024983013641,"[[ 33  20]
 [ 67 294]]"

metrics_summary
mean,0.8033816425120772,0.8796021746354109,0.36912384545452565,0.9306358806074894,0.6135276015201299,0.8341224104075948,0.8166729970121646
std,0.013194686264490512,0.008303007017587962,0.0387033005539752,0.007742985986702372,0.04040394570459106,0.0168391592857848,0.01376464506968704

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1380_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1380
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
