performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.8962536023054756,0.361059669484463,0.9093567251461988,0.5,0.8835227272727273,0.8031295821114369,"[[ 31  31]
 [ 41 311]]"
1,0.8164251207729468,0.888888888888889,0.37656779480946306,0.926829268292683,0.5862068965517241,0.8539325842696629,0.8060344827586208,"[[ 34  24]
 [ 52 304]]"
2,0.8333333333333334,0.8980797636632202,0.4608154288968458,0.9411764705882353,0.6833333333333333,0.8587570621468926,0.8493644067796611,"[[ 41  19]
 [ 50 304]]"
3,0.8043478260869565,0.8814055636896048,0.3486449736958051,0.9318885448916409,0.5925925925925926,0.8361111111111111,0.8119855967078189,"[[ 32  22]
 [ 59 301]]"
4,0.8164251207729468,0.8888888888888888,0.39018365183258596,0.9411764705882353,0.6415094339622641,0.8421052631578947,0.7967908848586213,"[[ 34  19]
 [ 57 304]]"

metrics_summary
mean,0.8193236714975844,0.8907033414872156,0.38745430374383255,0.9300854959013988,0.6007284512879829,0.8548857495916579,0.8134609906432319
std,0.009829463743659818,0.00597076456923664,0.03926999087839561,0.0117435546571786,0.06149787595218447,0.016442627279703637,0.018606533938438953

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2080_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2080
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
