performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8043478260869565,0.880354505169867,0.35709634462501594,0.916923076923077,0.5645161290322581,0.8465909090909091,0.8115148460410557,"[[ 35  27]
 [ 54 298]]"
1,0.8164251207729468,0.8892128279883382,0.3674119405210539,0.9242424242424242,0.5689655172413793,0.8567415730337079,0.830370980240217,"[[ 33  25]
 [ 51 305]]"
2,0.8115942028985508,0.8825301204819277,0.44183304330314527,0.9451612903225807,0.7166666666666667,0.827683615819209,0.8508003766478343,"[[ 43  17]
 [ 61 293]]"
3,0.7898550724637681,0.8703427719821162,0.3577727378654637,0.9389067524115756,0.6481481481481481,0.8111111111111111,0.8209619341563785,"[[ 35  19]
 [ 68 292]]"
4,0.7801932367149759,0.863568215892054,0.3486079922326236,0.9411764705882353,0.660377358490566,0.7977839335180056,0.8230805414728479,"[[ 35  18]
 [ 73 288]]"

metrics_summary
mean,0.8004830917874397,0.8772016883028607,0.3745444117094604,0.9332820028975786,0.6317347639158037,0.8279822285145887,0.8273457357116667
std,0.013543812337078442,0.009116098104990446,0.03416739390353092,0.01081116402837171,0.05789913421545605,0.021771741697187836,0.013182064768899297

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_220_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,220
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
