performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8019323671497585,0.8794117647058823,0.3357311804302861,0.9115853658536586,0.532258064516129,0.8494318181818182,0.8014571114369501,"[[ 33  29]
 [ 53 299]]"
1,0.7971014492753623,0.8779069767441859,0.28832817975675024,0.9096385542168675,0.4827586206896552,0.848314606741573,0.7778477334366525,"[[ 28  30]
 [ 54 302]]"
2,0.8285024154589372,0.8948148148148147,0.4524858143758333,0.940809968847352,0.6833333333333333,0.8531073446327684,0.8534839924670432,"[[ 41  19]
 [ 52 302]]"
3,0.821256038647343,0.8927536231884059,0.3752952981940499,0.9333333333333333,0.5925925925925926,0.8555555555555555,0.7900205761316873,"[[ 32  22]
 [ 52 308]]"
4,0.7874396135265701,0.8705882352941176,0.3066915565708287,0.9278996865203761,0.5660377358490566,0.8199445983379502,0.7952229132911725,"[[ 30  23]
 [ 65 296]]"

metrics_summary
mean,0.8072463768115943,0.8830950829494812,0.3517064058655496,0.9246533817543174,0.5713960693961533,0.845270784689933,0.8036064653527012
std,0.015307226587202752,0.009247097188823834,0.05832884200873568,0.012191254620442042,0.06692732794747887,0.012924263623386908,0.026118039874056278

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1560_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
