performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8982558139534884,0.4036669357790517,0.9196428571428571,0.5645161290322581,0.8778409090909091,0.8361895161290323,"[[ 35  27]
 [ 43 309]]"
1,0.8043478260869565,0.8824383164005805,0.30966699284141375,0.9129129129129129,0.5,0.8539325842696629,0.8118219682293685,"[[ 29  29]
 [ 52 304]]"
2,0.8067632850241546,0.8816568047337278,0.37410102091531233,0.9254658385093167,0.6,0.8418079096045198,0.8427966101694915,"[[ 36  24]
 [ 56 298]]"
3,0.8067632850241546,0.8820058997050148,0.38200209208562164,0.940251572327044,0.6481481481481481,0.8305555555555556,0.8049897119341565,"[[ 35  19]
 [ 61 299]]"
4,0.8115942028985508,0.8866279069767442,0.35245627895787063,0.9327217125382263,0.5849056603773585,0.8448753462603878,0.8038728897715988,"[[ 31  22]
 [ 56 305]]"

metrics_summary
mean,0.8120772946859904,0.8861969483539112,0.364378664115854,0.9261989786860714,0.579513987511553,0.8498024609562072,0.8199341392467296
std,0.009710024754706174,0.006291376191473037,0.031887891014993446,0.009592301213798672,0.048387611677393166,0.015886127095229182,0.016334238980117304

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3000_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3000
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
