performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8043478260869565,0.8810572687224669,0.3396963550189525,0.9118541033434651,0.532258064516129,0.8522727272727273,0.8071160190615836,"[[ 33  29]
 [ 52 300]]"
1,0.8091787439613527,0.8853410740203194,0.3272097042585382,0.9159159159159159,0.5172413793103449,0.8567415730337079,0.7946532351801626,"[[ 30  28]
 [ 51 305]]"
2,0.8236714975845411,0.8908819133034379,0.46090114741027166,0.946031746031746,0.7166666666666667,0.8418079096045198,0.831238229755179,"[[ 43  17]
 [ 56 298]]"
3,0.8019323671497585,0.8790560471976401,0.36500780172204467,0.9371069182389937,0.6296296296296297,0.8277777777777777,0.8126800411522634,"[[ 34  20]
 [ 62 298]]"
4,0.7874396135265701,0.8705882352941176,0.3066915565708287,0.9278996865203761,0.5660377358490566,0.8199445983379502,0.783332462238018,"[[ 30  23]
 [ 65 296]]"

metrics_summary
mean,0.8053140096618359,0.8813849077075963,0.35990131299612715,0.9277616740100993,0.5923666951943654,0.8397089172053367,0.8058039974774414
std,0.011694413948705495,0.006751939587477881,0.05391716343863635,0.01276339263806225,0.07319710904077445,0.014038139801274411,0.016280116367153444

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_560_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
