performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7394957983193278,0.5230769230769231,0.35338483674511156,0.4636363636363636,0.7830882352941176,0.6,0.7955666089965399,"[[213  59]
 [ 34  51]]"
1,0.7591036414565826,0.5376344086021505,0.37795604866275073,0.5,0.8154981549815498,0.5813953488372093,0.8039131554106239,"[[221  50]
 [ 36  50]]"
2,0.7591036414565826,0.5700000000000001,0.40324398217462465,0.5533980582524272,0.823076923076923,0.5876288659793815,0.7938937351308485,"[[214  46]
 [ 40  57]]"
3,0.7619047619047619,0.5251396648044693,0.3827124490292464,0.44761904761904764,0.7950530035335689,0.6351351351351351,0.7865533377900868,"[[225  58]
 [ 27  47]]"
4,0.7955182072829131,0.6010928961748634,0.476948485537172,0.5238095238095238,0.8207885304659498,0.7051282051282052,0.8337468982630272,"[[229  50]
 [ 23  55]]"

metrics_summary
mean,0.7630252100840336,0.5513887785316813,0.3988491604297811,0.4976925986634725,0.8075009694704219,0.6218575110159862,0.8027347471182253
std,0.018118724514057372,0.02998878689825151,0.042149114682605286,0.03862047065080698,0.015710238890539446,0.04560009056398382,0.016459197244512846

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_2640_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
