performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7478991596638656,0.5360824742268041,0.371965999116011,0.47706422018348627,0.7904411764705882,0.611764705882353,0.8139057093425606,"[[215  57]
 [ 33  52]]"
1,0.7563025210084033,0.53475935828877,0.3733107875582606,0.49504950495049505,0.8118081180811808,0.5813953488372093,0.8027117480477131,"[[220  51]
 [ 36  50]]"
2,0.7338935574229691,0.5410628019323671,0.35611620635920865,0.509090909090909,0.7923076923076923,0.5773195876288659,0.7792426645519429,"[[206  54]
 [ 41  56]]"
3,0.7366946778711485,0.45977011494252873,0.29656015427105337,0.4,0.7879858657243817,0.5405405405405406,0.7925460796485533,"[[223  60]
 [ 34  40]]"
4,0.7927170868347339,0.6021505376344085,0.4781865160530851,0.5185185185185185,0.8136200716845878,0.717948717948718,0.8384339674662256,"[[227  52]
 [ 22  56]]"

metrics_summary
mean,0.7535014005602241,0.5347650574049757,0.37522793267152377,0.47994463054868175,0.7992325848536862,0.6057937801675374,0.8053680338113992
std,0.021185064875281823,0.04518061873500995,0.058598059675975894,0.042343944866066296,0.011107434470395233,0.06046226988216811,0.02010095098992183

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1260_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
