performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9002932551319648,0.444707167909665,0.9303030303030303,0.6290322580645161,0.8721590909090909,0.8382056451612903,"[[ 39  23]
 [ 45 307]]"
1,0.8019323671497585,0.8786982248520709,0.3626556310599798,0.928125,0.603448275862069,0.8342696629213483,0.8290149166989539,"[[ 35  23]
 [ 59 297]]"
2,0.8236714975845411,0.8924889543446245,0.41926170684781244,0.9323076923076923,0.6333333333333333,0.8559322033898306,0.8500235404896421,"[[ 38  22]
 [ 51 303]]"
3,0.785024154589372,0.866965620328849,0.35119357790565003,0.9385113268608414,0.6481481481481481,0.8055555555555556,0.83179012345679,"[[ 35  19]
 [ 70 290]]"
4,0.7922705314009661,0.871641791044776,0.3748305243017991,0.9449838187702265,0.6792452830188679,0.8088642659279779,0.8204672555270999,"[[ 36  17]
 [ 69 292]]"

metrics_summary
mean,0.8077294685990338,0.882017569140457,0.3905297216049813,0.934846173648358,0.6386414596853868,0.8353561557407607,0.8339002962667552
std,0.019117255011989746,0.01256094412993842,0.0355850659263146,0.0061394366333142915,0.024892250776521966,0.025957296614858873,0.009871791931530744

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_880_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,880
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
