performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8381642512077294,0.9027576197387519,0.4256787355246038,0.9228486646884273,0.5806451612903226,0.8835227272727273,0.8284457478005864,"[[ 36  26]
 [ 41 311]]"
1,0.8091787439613527,0.8843338213762811,0.35549475040578266,0.9235474006116208,0.5689655172413793,0.848314606741573,0.8174157303370786,"[[ 33  25]
 [ 54 302]]"
2,0.8188405797101449,0.8888888888888888,0.4196037488761677,0.9345794392523364,0.65,0.847457627118644,0.8606638418079097,"[[ 39  21]
 [ 54 300]]"
3,0.7801932367149759,0.8651851851851853,0.3041198945591821,0.926984126984127,0.5740740740740741,0.8111111111111111,0.7980709876543209,"[[ 31  23]
 [ 68 292]]"
4,0.785024154589372,0.869692532942899,0.2820962429981459,0.922360248447205,0.5283018867924528,0.8227146814404432,0.8013118695447656,"[[ 28  25]
 [ 64 297]]"

metrics_summary
mean,0.806280193236715,0.8821716096264012,0.35739867447277646,0.9260639759967434,0.5803973278796457,0.8426241507368998,0.8211816354289322
std,0.021517929904657056,0.013548776940057987,0.05838552478260042,0.004555189755356819,0.03931716725025097,0.02497156775316285,0.022603997996437586

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1200_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1200
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
