performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7563025210084033,0.5347593582887701,0.3743506488634663,0.49019607843137253,0.8088235294117647,0.5882352941176471,0.8186418685121107,"[[220  52]
 [ 35  50]]"
1,0.7507002801120448,0.538860103626943,0.3749495809433936,0.48598130841121495,0.7970479704797048,0.6046511627906976,0.8012314425469834,"[[216  55]
 [ 34  52]]"
2,0.7450980392156863,0.5727699530516431,0.3963802867328943,0.5258620689655172,0.7884615384615384,0.6288659793814433,0.7767248215701823,"[[205  55]
 [ 36  61]]"
3,0.7394957983193278,0.49729729729729716,0.3432410542316032,0.4144144144144144,0.7703180212014135,0.6216216216216216,0.7967004106580079,"[[218  65]
 [ 28  46]]"
4,0.7591036414565826,0.5612244897959183,0.4210528276667864,0.4661016949152542,0.7741935483870968,0.7051282051282052,0.838410991636798,"[[216  63]
 [ 23  55]]"

metrics_summary
mean,0.750140056022409,0.5409822404121143,0.38199487968762874,0.47651111302755467,0.7877689215883036,0.629700452607923,0.8063419069848164
std,0.007174368893482158,0.025968478262579035,0.02585495203230999,0.03654267558564091,0.014273763756816635,0.04025453016718223,0.020861266934857202

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1420_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
