performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7310924369747899,0.5102040816326531,0.3349123499302382,0.45045045045045046,0.7757352941176471,0.5882352941176471,0.8013192041522491,"[[211  61]
 [ 35  50]]"
1,0.7450980392156863,0.5185185185185186,0.3496978805806451,0.47572815533980584,0.8007380073800738,0.5697674418604651,0.7937655539346091,"[[217  54]
 [ 37  49]]"
2,0.7591036414565826,0.5656565656565656,0.39923997474904527,0.5544554455445545,0.8269230769230769,0.5773195876288659,0.7900872323552736,"[[215  45]
 [ 41  56]]"
3,0.7843137254901961,0.5649717514124294,0.43696451583890283,0.4854368932038835,0.8127208480565371,0.6756756756756757,0.8218651513704518,"[[230  53]
 [ 24  50]]"
4,0.7815126050420168,0.5937499999999999,0.4666227917108188,0.5,0.7956989247311828,0.7307692307692307,0.8520586343166988,"[[222  57]
 [ 21  57]]"

metrics_summary
mean,0.7602240896358543,0.5506201834440334,0.39748750256193005,0.49321418890773894,0.8023632302417034,0.628353446010377,0.8118191552258566
std,0.020553430059209128,0.031484026254474044,0.05008131715067205,0.03461653874056049,0.017126398426552353,0.06383514248924788,0.022928565937816534

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1520_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1520
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
