performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.8862629246676514,0.39005173621546546,0.9230769230769231,0.5967741935483871,0.8522727272727273,0.8286290322580646,"[[ 37  25]
 [ 52 300]]"
1,0.8309178743961353,0.898550724637681,0.40172671137519217,0.9281437125748503,0.5862068965517241,0.8707865168539326,0.8100058117008911,"[[ 34  24]
 [ 46 310]]"
2,0.8309178743961353,0.8988439306358381,0.3896677184532952,0.9201183431952663,0.55,0.8785310734463276,0.832156308851224,"[[ 33  27]
 [ 43 311]]"
3,0.821256038647343,0.891812865497076,0.4044682137003087,0.941358024691358,0.6481481481481481,0.8472222222222222,0.8136831275720163,"[[ 35  19]
 [ 55 305]]"
4,0.7946859903381642,0.8759124087591241,0.30634673963290154,0.9259259259259259,0.5471698113207547,0.8310249307479224,0.797209010609941,"[[ 29  24]
 [ 61 300]]"

metrics_summary
mean,0.8183574879227052,0.8902765708394741,0.37845222387543265,0.9277245858928648,0.5856598099138028,0.8559674941086264,0.8163366581984274
std,0.013440026805066257,0.008563410349794801,0.036546054117912806,0.007331264501434078,0.036828584760855106,0.016976342933601254,0.012762065281360773

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2560_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
