performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8091787439613527,0.8839941262848752,0.3564544926473899,0.9148936170212766,0.5483870967741935,0.8551136363636364,0.8051228005865102,"[[ 34  28]
 [ 51 301]]"
1,0.8115942028985508,0.8862973760932945,0.3501072143122125,0.9212121212121213,0.5517241379310345,0.8539325842696629,0.8015061991476172,"[[ 32  26]
 [ 52 304]]"
2,0.8140096618357487,0.8859259259259259,0.40316271612633486,0.9314641744548287,0.6333333333333333,0.844632768361582,0.8227871939736346,"[[ 38  22]
 [ 55 299]]"
3,0.8115942028985508,0.8856304985337243,0.37953605763829484,0.937888198757764,0.6296296296296297,0.8388888888888889,0.8143775720164609,"[[ 34  20]
 [ 58 302]]"
4,0.8019323671497585,0.8794117647058823,0.3582705563353472,0.9373040752351097,0.6226415094339622,0.8282548476454293,0.7870955939998955,"[[ 33  20]
 [ 62 299]]"

metrics_summary
mean,0.8096618357487924,0.8842519383087405,0.36950620741191587,0.9285524373362201,0.5971431414204307,0.8441645451058399,0.8061778719448236
std,0.004155712689392569,0.0025448075020454188,0.019525708801980225,0.009084816271986682,0.03861426276838208,0.009964611816784439,0.012084499934911149

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1760_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1760
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
