performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8333333333333334,0.8989751098096633,0.4323263139585754,0.9274924471299094,0.6129032258064516,0.8721590909090909,0.825009164222874,"[[ 38  24]
 [ 45 307]]"
1,0.8309178743961353,0.8979591836734695,0.4193261191475783,0.9333333333333333,0.6206896551724138,0.8651685393258427,0.8419459511817124,"[[ 36  22]
 [ 48 308]]"
2,0.8236714975845411,0.8915304606240714,0.44436887308662343,0.9404388714733543,0.6833333333333333,0.847457627118644,0.8562146892655367,"[[ 41  19]
 [ 54 300]]"
3,0.8140096618357487,0.8872620790629575,0.38328356719474044,0.9380804953560371,0.6296296296296297,0.8416666666666667,0.8343364197530864,"[[ 34  20]
 [ 57 303]]"
4,0.782608695652174,0.8664688427299704,0.3210167864625812,0.9329073482428115,0.6037735849056604,0.8088642659279779,0.8141169706789319,"[[ 32  21]
 [ 69 292]]"

metrics_summary
mean,0.8169082125603865,0.8884391351800265,0.4000643319700197,0.9344504991070892,0.6300658857694977,0.8470632379896446,0.8343246390204284
std,0.018420942961292385,0.01179214644717898,0.044508095461050896,0.004496250385321769,0.02796915076049658,0.022118063937090312,0.014369319873136355

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_900_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
