performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8164251207729468,0.8875739644970415,0.40243030033481075,0.9259259259259259,0.6129032258064516,0.8522727272727273,0.8172195747800586,"[[ 38  24]
 [ 52 300]]"
1,0.8115942028985508,0.8839285714285714,0.4137320268394269,0.939873417721519,0.6724137931034483,0.8342696629213483,0.8538599380085238,"[[ 39  19]
 [ 59 297]]"
2,0.8164251207729468,0.888235294117647,0.3898775443747719,0.9263803680981595,0.6,0.8531073446327684,0.8386770244821093,"[[ 36  24]
 [ 52 302]]"
3,0.8140096618357487,0.885925925925926,0.4218201422130963,0.9492063492063492,0.7037037037037037,0.8305555555555556,0.845679012345679,"[[ 38  16]
 [ 61 299]]"
4,0.8043478260869565,0.8785607196401799,0.4309281546694855,0.9575163398692811,0.7547169811320755,0.8116343490304709,0.8285161762400042,"[[ 40  13]
 [ 68 293]]"

metrics_summary
mean,0.81256038647343,0.8848448951218731,0.41175763368631824,0.9397804801642471,0.6687475407491359,0.8363679278825741,0.836790345171275
std,0.0044800089350220534,0.0034768308328119208,0.01441109736745934,0.012449321592692093,0.057395002021185484,0.015382503226239255,0.012848469852847327

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_180_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,180
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
