performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8019323671497585,0.8808139534883721,0.2998023544163871,0.9017857142857143,0.46774193548387094,0.8607954545454546,0.7924532624633431,"[[ 29  33]
 [ 49 303]]"
1,0.8115942028985508,0.8862973760932945,0.3501072143122125,0.9212121212121213,0.5517241379310345,0.8539325842696629,0.7898585819449826,"[[ 32  26]
 [ 52 304]]"
2,0.8164251207729468,0.8875739644970414,0.40710993452548694,0.9316770186335404,0.6333333333333333,0.847457627118644,0.8407250470809793,"[[ 38  22]
 [ 54 300]]"
3,0.8043478260869565,0.8803545051698669,0.3784181825410134,0.9400630914826499,0.6481481481481481,0.8277777777777777,0.8142489711934155,"[[ 35  19]
 [ 62 298]]"
4,0.8115942028985508,0.8856304985337243,0.3827305705785042,0.940809968847352,0.6415094339622641,0.8365650969529086,0.8080802801442534,"[[ 34  19]
 [ 59 302]]"

metrics_summary
mean,0.8091787439613526,0.88413405955646,0.3636336512747208,0.9271095828922755,0.5884913977717302,0.8453057081328896,0.8090732285653948
std,0.0052920053865233374,0.0029685130862444607,0.03669021900310076,0.014508161874205897,0.0697322066922973,0.01185421964921614,0.018303211694359653

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_640_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
