performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.888243831640058,0.33869403833448236,0.9080118694362018,0.5,0.8693181818181818,0.8189607771260997,"[[ 31  31]
 [ 46 306]]"
1,0.8164251207729468,0.8895348837209304,0.35817479556675297,0.9216867469879518,0.5517241379310345,0.8595505617977528,0.78765497869043,"[[ 32  26]
 [ 50 306]]"
2,0.7971014492753623,0.874251497005988,0.37684262472950103,0.9299363057324841,0.6333333333333333,0.8248587570621468,0.8178907721280603,"[[ 38  22]
 [ 62 292]]"
3,0.8115942028985508,0.8856304985337243,0.37953605763829484,0.937888198757764,0.6296296296296297,0.8388888888888889,0.8084362139917696,"[[ 34  20]
 [ 58 302]]"
4,0.8236714975845411,0.8940493468795355,0.3918813232283491,0.9390243902439024,0.6226415094339622,0.853185595567867,0.8028537082527569,"[[ 33  20]
 [ 53 308]]"

metrics_summary
mean,0.8125603864734299,0.8863420115560473,0.36902576789947605,0.9273095022316606,0.5874657220655919,0.8491603970269676,0.8071592900378233
std,0.008722449316554484,0.006631759388699971,0.018610229818331853,0.011489660795704256,0.05300317396980143,0.015662487793176538,0.011445754984062381

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3080_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3080
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
