performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8982558139534884,0.4036669357790517,0.9196428571428571,0.5645161290322581,0.8778409090909091,0.8284686583577713,"[[ 35  27]
 [ 43 309]]"
1,0.8091787439613527,0.8850072780203784,0.3367304024834033,0.918429003021148,0.5344827586206896,0.8539325842696629,0.8023295234405269,"[[ 31  27]
 [ 52 304]]"
2,0.8236714975845411,0.8915304606240714,0.44436887308662343,0.9404388714733543,0.6833333333333333,0.847457627118644,0.8461629001883239,"[[ 41  19]
 [ 54 300]]"
3,0.8164251207729468,0.8875739644970415,0.4254963012591977,0.9493670886075949,0.7037037037037037,0.8333333333333334,0.8186471193415638,"[[ 38  16]
 [ 60 300]]"
4,0.821256038647343,0.8933717579250721,0.35774543264558056,0.9309309309309309,0.5660377358490566,0.8587257617728532,0.8314691893586996,"[[ 30  23]
 [ 51 310]]"

metrics_summary
mean,0.8202898550724639,0.8911478550040103,0.3936015890507713,0.9317617502351769,0.6104147321078083,0.8542580431170805,0.825415478137377
std,0.007262462018537636,0.004606399694728784,0.040536148839596525,0.011921076721185383,0.0690820074766094,0.014562329060105024,0.014527194056825761

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3120_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
