performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9008746355685131,0.42893403040303646,0.9251497005988024,0.5967741935483871,0.8778409090909091,0.8235199780058651,"[[ 37  25]
 [ 43 309]]"
1,0.821256038647343,0.8930635838150287,0.35722766757013424,0.9196428571428571,0.5344827586206896,0.8679775280898876,0.7986003487020534,"[[ 31  27]
 [ 47 309]]"
2,0.8236714975845411,0.893740902474527,0.3850353321570231,0.9219219219219219,0.5666666666666667,0.867231638418079,0.8272128060263654,"[[ 34  26]
 [ 47 307]]"
3,0.8164251207729468,0.8898550724637682,0.35746101749474585,0.9303030303030303,0.5740740740740741,0.8527777777777777,0.807253086419753,"[[ 31  23]
 [ 53 307]]"
4,0.8091787439613527,0.8846715328467153,0.3589286427042205,0.9351851851851852,0.6037735849056604,0.8393351800554016,0.8012334709663932,"[[ 32  21]
 [ 58 303]]"

metrics_summary
mean,0.8212560386473431,0.8924411454337104,0.377517338065832,0.9264405390303594,0.5751542555630955,0.8610326066864111,0.8115639380240859
std,0.008775798127818825,0.005296323383543789,0.027783674360943995,0.005651200203094816,0.024551433161288924,0.01347664260971991,0.01167210864491619

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3560_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
