performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7563025210084033,0.5396825396825397,0.37977788811248486,0.49038461538461536,0.8051470588235294,0.6,0.8078287197231835,"[[219  53]
 [ 34  51]]"
1,0.7478991596638656,0.5544554455445545,0.39239451576398315,0.4827586206896552,0.7785977859778598,0.6511627906976745,0.7944306187247919,"[[211  60]
 [ 30  56]]"
2,0.7142857142857143,0.495049504950495,0.2967185500850568,0.47619047619047616,0.7884615384615384,0.5154639175257731,0.78187946074544,"[[205  55]
 [ 47  50]]"
3,0.7507002801120448,0.4914285714285714,0.33850968470783255,0.42574257425742573,0.7950530035335689,0.581081081081081,0.7867204660490881,"[[225  58]
 [ 31  43]]"
4,0.7843137254901961,0.5968586387434555,0.47090582322412833,0.504424778761062,0.7992831541218638,0.7307692307692307,0.8403639371381306,"[[223  56]
 [ 21  57]]"

metrics_summary
mean,0.7507002801120448,0.5354949400699233,0.37566129237869716,0.47590021305664687,0.7933085081836719,0.6156954040147519,0.8022446404761269
std,0.022338825812186977,0.03929432106679174,0.05827635248474902,0.026781932332393243,0.009151933158288349,0.07209822336946846,0.02098124015437552

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_2620_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2620
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
