performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8188405797101449,0.8911465892597967,0.35609097777250664,0.9109792284866469,0.5161290322580645,0.8721590909090909,0.8246884164222874,"[[ 32  30]
 [ 45 307]]"
1,0.821256038647343,0.8927536231884058,0.3664755756165382,0.9221556886227545,0.5517241379310345,0.8651685393258427,0.7978738860906625,"[[ 32  26]
 [ 48 308]]"
2,0.8115942028985508,0.8852941176470589,0.3731060041242362,0.9233128834355828,0.5833333333333334,0.8502824858757062,0.8399952919020717,"[[ 35  25]
 [ 53 301]]"
3,0.8067632850241546,0.8830409356725146,0.35230315436325954,0.9320987654320988,0.5925925925925926,0.8388888888888889,0.8118312757201647,"[[ 32  22]
 [ 58 302]]"
4,0.821256038647343,0.8914956011730205,0.4173759092074537,0.9470404984423676,0.6792452830188679,0.8421052631578947,0.8032457011446192,"[[ 36  17]
 [ 57 304]]"

metrics_summary
mean,0.8159420289855073,0.8887461733881594,0.37307032421679887,0.9271174128838903,0.5846048758267786,0.8537208536314846,0.8155269142559611
std,0.005797101449275336,0.003843108888234889,0.023349734015280028,0.012010639941201814,0.05439174788503049,0.01294410749848636,0.015223337148303399

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2300_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
