performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.8956521739130434,0.3779990536499031,0.9142011834319527,0.532258064516129,0.8778409090909091,0.8317219574780058,"[[ 33  29]
 [ 43 309]]"
1,0.8164251207729468,0.8895348837209304,0.35817479556675297,0.9216867469879518,0.5517241379310345,0.8595505617977528,0.7997869043006587,"[[ 32  26]
 [ 50 306]]"
2,0.7995169082125604,0.8774002954209749,0.3448311390807038,0.9195046439628483,0.5666666666666667,0.8389830508474576,0.8206920903954802,"[[ 34  26]
 [ 57 297]]"
3,0.7971014492753623,0.8746268656716418,0.38753918663088044,0.9451612903225807,0.6851851851851852,0.8138888888888889,0.8104681069958849,"[[ 37  17]
 [ 67 293]]"
4,0.7874396135265701,0.870967741935484,0.29611722400613033,0.9252336448598131,0.5471698113207547,0.8227146814404432,0.8084984058955731,"[[ 29  24]
 [ 64 297]]"

metrics_summary
mean,0.8053140096618356,0.8816363921324148,0.3529322797868741,0.9251575019130293,0.576600773123954,0.8425956184130904,0.8142334930131205
std,0.013967953908020235,0.009377914287020039,0.03208440172115554,0.010622609904313558,0.05539055029813195,0.023503528413594973,0.010984836375828822

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1940_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1940
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
