performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8164251207729468,0.888235294117647,0.3857885785208522,0.9207317073170732,0.5806451612903226,0.8579545454545454,0.7924303519061584,"[[ 36  26]
 [ 50 302]]"
1,0.8188405797101449,0.890829694323144,0.37149508742807386,0.9244712990936556,0.5689655172413793,0.8595505617977528,0.8092309182487407,"[[ 33  25]
 [ 50 306]]"
2,0.8236714975845411,0.8918518518518518,0.4360447816260005,0.9376947040498442,0.6666666666666666,0.8502824858757062,0.8306026365348399,"[[ 40  20]
 [ 53 301]]"
3,0.7995169082125604,0.8774002954209749,0.36148507320552054,0.9369085173501577,0.6296296296296297,0.825,0.8169753086419754,"[[ 34  20]
 [ 63 297]]"
4,0.7922705314009661,0.8742690058479533,0.30289518762709017,0.9256965944272446,0.5471698113207547,0.8282548476454293,0.796947682015366,"[[ 29  24]
 [ 62 299]]"

metrics_summary
mean,0.8101449275362318,0.8845172283123143,0.3715417416815075,0.9291005644475951,0.5986153572297506,0.8442084881546869,0.8092373794694161
std,0.012086952660093532,0.00725458117876234,0.04284180823216752,0.00689751032357762,0.04345469124475482,0.014728960764171864,0.013783052188269095

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_820_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,820
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
