performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7759103641456583,0.6,0.4590806362095661,0.5217391304347826,0.7977941176470589,0.7058823529411765,0.8350346020761246,"[[217  55]
 [ 25  60]]"
1,0.7563025210084033,0.5671641791044776,0.4106763455716835,0.4956521739130435,0.7859778597785978,0.6627906976744186,0.8147901827855488,"[[213  58]
 [ 29  57]]"
2,0.7563025210084033,0.5583756345177665,0.39023729147037134,0.55,0.8269230769230769,0.5670103092783505,0.8098929421094369,"[[215  45]
 [ 42  55]]"
3,0.7507002801120448,0.5027932960893854,0.35238092626235973,0.42857142857142855,0.7879858657243817,0.6081081081081081,0.7727533186897144,"[[223  60]
 [ 29  45]]"
4,0.8067226890756303,0.6270270270270271,0.5122797331116118,0.5420560747663551,0.8243727598566308,0.7435897435897436,0.8664415035382778,"[[230  49]
 [ 20  58]]"

metrics_summary
mean,0.7691876750700279,0.5710720273477314,0.42493098652511846,0.507603761537122,0.8046107359859491,0.6574762423183594,0.8197825098398205
std,0.020629638811789336,0.04196723579630876,0.055617192689302423,0.04375651192052589,0.017654545126457064,0.06388775751077416,0.030803115784223112

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_3580_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
