performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8236714975845411,0.8937409024745271,0.38189584007677513,0.9164179104477612,0.5483870967741935,0.8721590909090909,0.8258568548387097,"[[ 34  28]
 [ 45 307]]"
1,0.8333333333333334,0.8995633187772927,0.42364211484507974,0.9335347432024169,0.6206896551724138,0.8679775280898876,0.8286516853932584,"[[ 36  22]
 [ 47 309]]"
2,0.821256038647343,0.8895522388059701,0.4487102784280297,0.9430379746835443,0.7,0.8418079096045198,0.8467278719397364,"[[ 42  18]
 [ 56 298]]"
3,0.7995169082125604,0.8770370370370371,0.3713771789328474,0.9396825396825397,0.6481481481481481,0.8222222222222222,0.8166409465020577,"[[ 35  19]
 [ 64 296]]"
4,0.8019323671497585,0.881159420289855,0.30638216814786806,0.9240121580547113,0.5283018867924528,0.8421052631578947,0.7967124862802489,"[[ 28  25]
 [ 57 304]]"

metrics_summary
mean,0.8159420289855073,0.8882105834769364,0.38640151608611994,0.9313370652141947,0.6091053573774416,0.849254402796723,0.8229179689908023
std,0.013088132545066737,0.008195561095769233,0.04882288792803194,0.009875459066711549,0.06346066427845436,0.018506644230209878,0.016337394943293768

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3160_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
