performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.891812865497076,0.3858884943822649,0.9186746987951807,0.5645161290322581,0.8664772727272727,0.80975073313783,"[[ 35  27]
 [ 47 305]]"
1,0.8067632850241546,0.8830409356725146,0.3422590212506783,0.9207317073170732,0.5517241379310345,0.848314606741573,0.8075116234017823,"[[ 32  26]
 [ 54 302]]"
2,0.8429951690821256,0.9045521292217327,0.47816185487463897,0.9418960244648318,0.6833333333333333,0.8700564971751412,0.8486817325800377,"[[ 41  19]
 [ 46 308]]"
3,0.8188405797101449,0.8911465892597967,0.3713317115496385,0.9331306990881459,0.5925925925925926,0.8527777777777777,0.8147633744855968,"[[ 32  22]
 [ 53 307]]"
4,0.8067632850241546,0.8840579710144928,0.32428003997137833,0.9270516717325228,0.5471698113207547,0.8448753462603878,0.7843516437568598,"[[ 29  24]
 [ 56 305]]"

metrics_summary
mean,0.8193236714975847,0.8909220981331225,0.38038422440571984,0.9282969602795509,0.5878672008419947,0.8565003001364305,0.8130118214724213
std,0.013265246587194161,0.007692211295464033,0.05343017990566102,0.00848140660044474,0.05028714118965818,0.00999312525605647,0.02067705568504883

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1780_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
