performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8236714975845411,0.8931185944363104,0.39851125747286786,0.9214501510574018,0.5806451612903226,0.8664772727272727,0.830690982404692,"[[ 36  26]
 [ 47 305]]"
1,0.821256038647343,0.8924418604651163,0.3756364495192536,0.9246987951807228,0.5689655172413793,0.8623595505617978,0.8088434715226657,"[[ 33  25]
 [ 49 307]]"
2,0.7995169082125604,0.8774002954209749,0.3448311390807038,0.9195046439628483,0.5666666666666667,0.8389830508474576,0.8408898305084745,"[[ 34  26]
 [ 57 297]]"
3,0.7898550724637681,0.8711111111111112,0.33774853674601474,0.9333333333333333,0.6111111111111112,0.8166666666666667,0.7978395061728395,"[[ 33  21]
 [ 66 294]]"
4,0.8091787439613527,0.8856729377713459,0.32801131989385046,0.9272727272727272,0.5471698113207547,0.8476454293628809,0.7962420948100142,"[[ 29  24]
 [ 55 306]]"

metrics_summary
mean,0.808695652173913,0.8839489598409717,0.35694774054253803,0.9252519301614068,0.574911653526047,0.8464263940332153,0.8149011770837372
std,0.012817873585914597,0.008565967840525192,0.026189813593064517,0.004841146135017871,0.021053360751701382,0.017879787421641005,0.017892377265968536

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2260_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
