performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8309178743961353,0.8979591836734695,0.41178992067269693,0.9221556886227545,0.5806451612903226,0.875,0.796966642228739,"[[ 36  26]
 [ 44 308]]"
1,0.821256038647343,0.8930635838150287,0.35722766757013424,0.9196428571428571,0.5344827586206896,0.8679775280898876,0.8052595893064702,"[[ 31  27]
 [ 47 309]]"
2,0.8188405797101449,0.890190336749634,0.3852839557664538,0.9240121580547113,0.5833333333333334,0.8587570621468926,0.8427966101694915,"[[ 35  25]
 [ 50 304]]"
3,0.8285024154589372,0.8972503617945008,0.39722951298950704,0.9365558912386707,0.6111111111111112,0.8611111111111112,0.8083076131687242,"[[ 33  21]
 [ 50 310]]"
4,0.7971014492753623,0.8761061946902655,0.3513043531277153,0.9369085173501577,0.6226415094339622,0.8227146814404432,0.8111639575602363,"[[ 33  20]
 [ 64 297]]"

metrics_summary
mean,0.8193236714975847,0.8909139321445798,0.3805670820253015,0.9278550224818304,0.5864427747578838,0.857112076557667,0.8128988824867323
std,0.0119705426989023,0.007927163312679677,0.02313346807710368,0.007380522467300647,0.030535223711165172,0.018110300317093642,0.015685400339015283

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3460_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3460
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
