performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7703081232492998,0.5684210526315788,0.4185789451624787,0.5142857142857142,0.8125,0.6352941176470588,0.8134515570934255,"[[221  51]
 [ 31  54]]"
1,0.7703081232492998,0.5543478260869567,0.40206628317324095,0.5204081632653061,0.8265682656826568,0.5930232558139535,0.8139749420750022,"[[224  47]
 [ 35  51]]"
2,0.7450980392156863,0.5645933014354066,0.38769749696896244,0.5267857142857143,0.7961538461538461,0.6082474226804123,0.7714512291831879,"[[207  53]
 [ 38  59]]"
3,0.7394957983193278,0.46242774566473993,0.3006755807246936,0.40404040404040403,0.7915194346289752,0.5405405405405406,0.7747111068665838,"[[224  59]
 [ 34  40]]"
4,0.7647058823529411,0.5670103092783506,0.42922597340110097,0.47413793103448276,0.7813620071684588,0.7051282051282052,0.832690010109365,"[[218  61]
 [ 23  55]]"

metrics_summary
mean,0.7579831932773109,0.5433600470194067,0.3876488558860954,0.48793158538232423,0.8016207107267874,0.6164467083620341,0.8012557690655129
std,0.013090556241510273,0.04076520254262112,0.045733012783628436,0.04579717624766357,0.016019219021498596,0.054031963565562585,0.02404810099164778

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1280_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1280
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
