performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.773109243697479,0.5888324873096447,0.44410825578584195,0.5178571428571429,0.8014705882352942,0.6823529411764706,0.8233780276816609,"[[218  54]
 [ 27  58]]"
1,0.7759103641456583,0.5652173913043479,0.41674443667491257,0.5306122448979592,0.8302583025830258,0.6046511627906976,0.7986784519007981,"[[225  46]
 [ 34  52]]"
2,0.7366946778711485,0.5436893203883495,0.3607390576063575,0.5137614678899083,0.7961538461538461,0.5773195876288659,0.7855868358445678,"[[207  53]
 [ 41  56]]"
3,0.7226890756302521,0.4530386740331491,0.2838792638035173,0.38317757009345793,0.7667844522968198,0.5540540540540541,0.7842374176296438,"[[217  66]
 [ 33  41]]"
4,0.773109243697479,0.5888324873096447,0.46015784683444066,0.48739495798319327,0.7813620071684588,0.7435897435897436,0.8556198878779524,"[[218  61]
 [ 20  58]]"

metrics_summary
mean,0.7563025210084033,0.5479220720690272,0.393125772141014,0.4865606767443323,0.7952058392874889,0.6323934978479664,0.8095001241869246
std,0.022197885441074462,0.05033334407208862,0.06424025661989402,0.05356987073507041,0.021299051179317414,0.07042782438773838,0.02700661808275058

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1480_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1480
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
