performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.893491124260355,0.4352526297947421,0.9320987654320988,0.6451612903225806,0.8579545454545454,0.8183421920821115,"[[ 40  22]
 [ 50 302]]"
1,0.821256038647343,0.8914956011730205,0.4026585671856271,0.9325153374233128,0.6206896551724138,0.8539325842696629,0.8496948857032158,"[[ 36  22]
 [ 52 304]]"
2,0.785024154589372,0.8673621460506705,0.3230553442057706,0.917981072555205,0.5666666666666667,0.8220338983050848,0.8439030131826742,"[[ 34  26]
 [ 63 291]]"
3,0.8236714975845411,0.8931185944363105,0.4179221606936757,0.9442724458204335,0.6666666666666666,0.8472222222222222,0.8364454732510287,"[[ 36  18]
 [ 55 305]]"
4,0.7946859903381642,0.874074074074074,0.35804717771550476,0.9394904458598726,0.6415094339622641,0.817174515235457,0.8199707311974076,"[[ 34  19]
 [ 66 295]]"

metrics_summary
mean,0.810144927536232,0.8839083079988862,0.3873871759190641,0.9332716134181845,0.6281387425581183,0.8396635530973946,0.8336712590832874
std,0.01691511246377931,0.01099740327145682,0.041124499820178385,0.008893147430932353,0.03402131236274289,0.016803932176694895,0.012584326964379194

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_740_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,740
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
