performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7450980392156863,0.5284974093264249,0.36202451158443927,0.4722222222222222,0.7904411764705882,0.6,0.8053416955017301,"[[215  57]
 [ 34  51]]"
1,0.7478991596638656,0.5454545454545454,0.3814356957361669,0.48214285714285715,0.7859778597785978,0.627906976744186,0.7982493778426156,"[[213  58]
 [ 32  54]]"
2,0.7647058823529411,0.5922330097087379,0.42910291978146614,0.5596330275229358,0.8153846153846154,0.6288659793814433,0.7893140364789848,"[[212  48]
 [ 36  61]]"
3,0.773109243697479,0.5207100591715976,0.38010021902915603,0.4631578947368421,0.8197879858657244,0.5945945945945946,0.7830675198166364,"[[232  51]
 [ 30  44]]"
4,0.7983193277310925,0.6210526315789474,0.5044474598503771,0.5267857142857143,0.8100358422939068,0.7564102564102564,0.8515301902398675,"[[226  53]
 [ 19  59]]"

metrics_summary
mean,0.7658263305322128,0.5615895310480508,0.41142216119632113,0.5007883431821143,0.8043254959586866,0.641555561426096,0.8055005639759669
std,0.019293193678120536,0.03873355292305307,0.051549384812851054,0.03665593607042882,0.013589781844568789,0.05911194026147199,0.024234589231889262

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1580_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
