performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8091787439613527,0.8833087149187593,0.3735740404202407,0.92,0.5806451612903226,0.8494318181818182,0.8134164222873901,"[[ 36  26]
 [ 53 299]]"
1,0.821256038647343,0.8905325443786982,0.4291037086252958,0.940625,0.6724137931034483,0.8455056179775281,0.8436410306082913,"[[ 39  19]
 [ 55 301]]"
2,0.7971014492753623,0.8727272727272728,0.41171366535487597,0.9411764705882353,0.7,0.8135593220338984,0.8585216572504708,"[[ 42  18]
 [ 66 288]]"
3,0.7705314009661836,0.8549618320610687,0.37207770345040575,0.9491525423728814,0.7222222222222222,0.7777777777777778,0.8309670781893005,"[[ 39  15]
 [ 80 280]]"
4,0.7536231884057971,0.8445121951219512,0.315745032537167,0.9389830508474576,0.660377358490566,0.7673130193905817,0.7899179428213036,"[[ 35  18]
 [ 84 277]]"

metrics_summary
mean,0.7903381642512077,0.86920851184155,0.3804428300775971,0.9379874127617148,0.6671317070213119,0.8107175110723208,0.8272928262313514
std,0.024887433569838177,0.01719760281502688,0.039111908318058386,0.009657384620617387,0.04830886833360308,0.033722579302964774,0.023855566633186723

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_60_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,60
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
